,Ad_exchange,slot,bidding_price,paying_price,advertiser_id
627506,2,0,300,162,1458
627507,2,2,300,40,1458
627510,2,2,300,130,1458
627514,2,1,300,81,1458
627515,2,2,300,12,1458
627518,2,2,300,64,1458
627519,2,1,300,221,1458
627520,2,1,300,52,1458
627523,2,2,300,111,1458
627526,2,0,300,147,1458
627529,2,2,300,47,1458
627533,2,1,300,68,1458
627534,2,0,300,162,1458
627535,2,0,300,147,1458
627539,2,1,300,67,1458
627543,2,0,300,177,1458
627546,2,1,300,135,1458
627547,2,2,300,28,1458
627549,2,2,300,29,1458
627550,2,2,300,52,1458
627555,2,2,300,14,1458
627559,2,1,300,34,1458
627561,2,1,300,109,1458
627564,2,2,300,22,1458
627566,2,2,300,162,1458
627569,2,1,300,10,1458
627573,2,1,300,94,1458
627574,2,2,300,34,1458
627580,2,0,300,42,1458
627584,2,1,300,91,1458
627587,2,1,300,40,1458
627589,2,2,300,20,1458
627592,2,2,300,20,1458
627593,2,2,300,32,1458
627595,2,2,300,87,1458
627596,2,1,300,36,1458
627598,2,2,300,124,1458
627600,2,2,300,40,1458
627601,2,2,300,109,1458
627602,2,1,300,30,1458
627604,2,2,300,56,1458
627608,2,0,300,162,1458
627610,2,1,300,23,1458
627611,2,2,300,24,1458
627614,2,0,300,162,1458
627615,2,2,300,8,1458
627616,2,1,300,50,1458
627617,2,2,300,173,1458
627621,2,2,300,27,1458
627623,2,1,300,60,1458
627624,2,0,300,147,1458
627625,2,2,300,9,1458
627626,2,2,300,30,1458
627630,2,2,300,60,1458
627635,2,2,300,31,1458
627638,2,2,300,50,1458
627639,2,1,300,112,1458
627641,2,1,300,60,1458
627643,2,2,300,20,1458
627644,2,2,300,68,1458
627646,2,2,300,55,1458
627648,2,2,300,7,1458
627652,2,2,300,157,1458
627656,2,2,300,15,1458
627658,2,2,300,40,1458
627659,2,2,300,156,1458
627660,2,0,300,38,1458
627661,2,1,300,200,1458
627663,2,2,300,5,1458
627665,2,1,300,200,1458
627667,2,2,300,66,1458
627672,2,1,300,13,1458
627674,2,2,300,100,1458
627675,2,1,300,90,1458
627678,2,1,300,32,1458
627679,2,2,300,10,1458
627681,2,0,300,67,1458
627684,2,0,300,59,1458
627685,2,2,300,100,1458
627687,2,2,300,52,1458
627688,2,2,300,176,1458
627692,2,2,300,80,1458
627693,2,0,300,100,1458
627694,2,2,300,7,1458
627695,2,2,300,150,1458
627698,2,2,300,249,1458
627699,2,2,300,22,1458
627701,2,2,300,10,1458
627706,2,2,300,150,1458
627707,2,1,300,64,1458
627708,2,2,300,49,1458
627710,2,1,300,89,1458
627711,2,1,300,64,1458
627715,2,0,300,59,1458
627718,2,1,300,68,1458
627722,2,2,300,30,1458
627723,2,2,300,130,1458
627724,2,0,300,59,1458
627730,2,0,300,118,1458
627735,2,1,300,150,1458
627739,2,2,300,110,1458
627740,2,2,300,122,1458
627741,2,2,300,15,1458
627752,2,0,300,82,1458
627755,2,2,300,5,1458
627756,2,2,300,15,1458
627757,2,2,300,56,1458
627761,2,2,300,90,1458
627762,2,2,300,50,1458
627766,2,0,300,29,1458
627767,2,2,300,100,1458
627768,2,2,300,50,1458
627769,2,1,300,49,1458
627770,2,2,300,10,1458
627776,2,2,300,79,1458
627777,2,2,300,40,1458
627782,2,2,300,11,1458
627785,2,2,300,68,1458
627788,2,0,300,147,1458
627789,2,0,300,59,1458
627793,2,2,300,195,1458
627795,2,2,300,32,1458
627796,2,2,300,162,1458
627799,2,2,300,210,1458
627804,2,2,300,174,1458
627805,2,0,300,103,1458
627810,2,0,300,133,1458
627813,2,2,300,84,1458
627820,2,2,300,10,1458
627821,2,1,300,32,1458
627824,2,1,300,8,1458
627826,2,2,300,144,1458
627831,2,0,300,106,1458
627834,2,2,300,220,1458
627835,2,2,300,210,1458
627837,2,2,300,10,1458
627838,2,2,300,68,1458
627839,2,2,300,72,1458
627842,2,2,300,27,1458
627844,2,2,300,45,1458
627846,2,2,300,114,1458
627847,2,2,300,150,1458
627849,2,2,300,62,1458
627851,2,2,300,21,1458
627857,2,2,300,20,1458
627858,2,2,300,10,1458
627859,2,0,300,148,1458
627860,2,2,300,5,1458
627862,2,1,300,49,1458
627864,2,0,300,59,1458
627865,2,0,300,162,1458
627867,2,0,300,59,1458
627869,2,2,300,132,1458
627887,2,1,300,118,1458
627888,2,1,300,30,1458
627889,2,0,300,147,1458
627891,2,2,300,16,1458
627893,2,2,300,32,1458
627899,2,0,300,59,1458
627903,2,1,300,96,1458
627906,2,2,300,138,1458
627909,2,2,300,11,1458
627910,2,0,300,59,1458
627911,2,2,300,126,1458
627914,2,0,300,210,1458
627915,2,1,300,145,1458
627917,2,1,300,41,1458
627919,2,0,300,5,1458
627920,2,2,300,50,1458
627931,2,2,300,5,1458
627932,2,1,300,32,1458
627933,2,2,300,13,1458
627937,2,0,300,59,1458
627939,2,2,300,20,1458
627943,2,2,300,9,1458
627945,2,0,300,140,1458
627947,2,2,300,77,1458
627948,2,0,300,59,1458
627949,2,1,300,50,1458
627950,2,1,300,237,1458
627951,2,1,300,73,1458
627953,2,0,300,36,1458
627956,2,0,300,103,1458
627957,2,2,300,90,1458
627958,2,2,300,42,1458
627962,2,2,300,182,1458
627963,2,2,300,53,1458
627964,2,2,300,146,1458
627965,2,2,300,31,1458
627966,2,2,300,40,1458
627969,2,0,300,5,1458
627970,2,2,300,5,1458
627974,2,2,300,64,1458
627976,2,0,300,162,1458
627978,2,1,300,225,1458
627982,2,0,300,5,1458
627983,2,2,300,40,1458
627985,2,2,300,40,1458
627986,2,2,300,20,1458
627988,2,2,300,26,1458
627989,2,2,300,138,1458
627992,2,1,300,30,1458
627993,2,0,300,80,1458
627996,2,1,300,40,1458
628001,2,2,300,39,1458
628007,2,2,300,188,1458
628013,2,2,300,200,1458
628014,2,2,300,150,1458
628015,2,0,300,147,1458
628016,2,2,300,40,1458
628017,2,0,300,59,1458
628019,2,0,300,192,1458
628020,2,1,300,276,1458
628021,2,2,300,114,1458
628022,2,0,300,7,1458
628026,2,2,300,20,1458
628027,2,2,300,77,1458
628028,2,2,300,220,1458
628029,2,2,300,64,1458
628031,2,0,300,27,1458
628034,2,2,300,8,1458
628037,2,1,300,84,1458
628038,2,2,300,7,1458
628039,2,2,300,17,1458
628042,2,2,300,32,1458
628045,2,1,300,33,1458
628055,2,2,300,273,1458
628060,2,1,300,233,1458
628061,2,1,300,173,1458
628063,2,1,300,91,1458
628064,2,1,300,40,1458
628065,2,2,300,82,1458
628068,2,2,300,9,1458
628075,2,2,300,20,1458
628076,2,2,300,210,1458
628082,2,0,300,177,1458
628087,2,0,300,59,1458
628088,2,1,300,20,1458
628089,2,1,300,85,1458
628090,2,2,300,63,1458
628091,2,0,300,103,1458
628092,2,2,300,6,1458
628099,2,2,300,64,1458
628101,2,0,300,80,1458
628102,2,2,300,41,1458
628104,2,2,300,14,1458
628111,2,0,300,19,1458
628113,2,1,300,164,1458
628118,2,0,300,50,1458
628127,2,1,300,23,1458
628130,2,2,300,15,1458
628133,2,2,300,47,1458
628143,2,2,300,226,1458
628145,2,2,300,122,1458
628148,2,2,300,70,1458
628150,2,2,300,210,1458
628153,2,1,300,155,1458
628158,2,2,300,64,1458
628160,2,2,300,60,1458
628161,2,1,300,40,1458
628163,2,2,300,24,1458
628165,2,2,300,150,1458
628167,2,2,300,178,1458
628169,2,1,300,89,1458
628175,2,2,300,25,1458
628176,2,0,300,101,1458
628179,2,1,300,57,1458
628183,2,2,300,60,1458
628186,2,0,300,162,1458
628188,2,2,300,156,1458
628189,2,2,300,26,1458
628191,2,0,300,59,1458
628194,2,2,300,183,1458
628195,2,2,300,26,1458
628212,2,1,300,23,1458
628217,2,2,300,210,1458
628218,2,0,300,59,1458
628220,2,2,300,210,1458
628225,2,2,300,5,1458
628227,2,0,300,6,1458
628229,2,1,300,18,1458
628235,2,0,300,59,1458
628237,2,1,300,13,1458
628238,2,2,300,20,1458
628239,2,0,300,59,1458
628240,2,2,300,64,1458
628243,2,0,300,5,1458
628246,2,0,300,162,1458
628247,2,2,300,202,1458
628251,2,2,300,20,1458
628252,2,2,300,53,1458
628260,2,2,300,64,1458
628263,2,1,300,27,1458
628264,2,1,300,18,1458
628266,2,0,300,148,1458
628269,2,2,300,40,1458
628275,2,0,300,147,1458
628277,2,0,300,59,1458
628279,2,2,300,40,1458
628284,2,0,300,147,1458
628285,2,1,300,64,1458
628287,2,2,300,16,1458
628290,2,0,300,147,1458
628291,2,2,300,55,1458
628293,2,2,300,210,1458
628294,2,2,300,210,1458
628295,2,1,300,40,1458
628302,2,0,300,67,1458
628303,2,1,300,48,1458
628305,2,1,300,259,1458
628310,2,2,300,108,1458
628313,2,1,300,210,1458
628314,2,2,300,269,1458
628315,2,2,300,88,1458
628316,2,2,300,268,1458
628321,2,2,300,103,1458
628327,2,2,300,60,1458
628328,2,2,300,125,1458
628329,2,2,300,225,1458
628330,2,1,300,60,1458
628337,2,2,300,120,1458
628343,2,2,300,20,1458
628345,2,0,300,67,1458
628348,2,2,300,11,1458
628352,2,2,300,69,1458
628353,2,2,300,228,1458
628354,2,2,300,210,1458
628356,2,2,300,28,1458
628358,2,2,300,13,1458
628366,2,1,300,66,1458
628369,2,2,300,20,1458
628371,2,2,300,56,1458
628373,2,0,300,5,1458
628374,2,2,300,200,1458
628375,2,1,300,39,1458
628382,2,2,300,126,1458
628387,2,2,300,40,1458
628392,2,0,300,59,1458
628393,2,2,300,14,1458
628394,2,1,300,68,1458
628399,2,1,300,64,1458
628400,2,2,300,39,1458
628405,2,0,300,162,1458
628406,2,1,300,245,1458
628407,2,2,300,200,1458
628408,2,2,300,210,1458
628410,2,0,300,5,1458
628412,2,0,300,18,1458
628413,2,1,300,64,1458
628414,2,2,300,210,1458
628415,2,1,300,10,1458
628416,2,2,300,171,1458
628420,2,2,300,14,1458
628421,2,0,300,11,1458
628423,2,2,300,100,1458
628427,2,2,300,210,1458
628430,2,0,300,140,1458
628431,2,0,300,100,1458
628432,2,0,300,67,1458
628433,2,2,300,88,1458
628434,2,2,300,62,1458
628436,2,2,300,150,1458
628437,2,2,300,54,1458
628438,2,2,300,158,1458
628441,2,0,300,12,1458
628443,2,0,300,236,1458
628445,2,2,300,16,1458
628446,2,1,300,188,1458
628448,2,1,300,150,1458
628450,2,2,300,38,1458
628452,2,1,300,64,1458
628453,2,1,300,210,1458
628457,2,0,300,5,1458
628459,2,2,300,68,1458
628464,2,2,300,64,1458
628465,2,2,300,26,1458
628466,2,0,300,68,1458
628468,2,1,300,128,1458
628470,2,2,300,64,1458
628471,2,1,300,82,1458
628473,2,1,300,20,1458
628476,2,2,300,14,1458
628477,2,2,300,41,1458
628478,2,2,300,12,1458
628479,2,1,300,188,1458
628481,2,2,300,82,1458
628488,2,2,300,68,1458
628494,2,2,300,32,1458
628497,2,0,300,162,1458
628498,2,2,300,24,1458
628499,2,0,300,140,1458
628500,2,1,300,31,1458
628504,2,2,300,39,1458
628506,2,2,300,33,1458
628507,2,2,300,7,1458
628508,2,0,300,59,1458
628510,2,2,300,18,1458
628513,2,0,300,147,1458
628515,2,2,300,221,1458
628516,2,2,300,22,1458
628518,2,1,300,26,1458
628520,2,0,300,59,1458
628521,2,2,300,32,1458
628525,2,0,300,133,1458
628532,2,2,300,210,1458
628534,2,0,300,162,1458
628535,2,2,300,16,1458
628537,2,2,300,68,1458
628538,2,1,300,112,1458
628539,2,2,300,87,1458
628553,2,2,300,43,1458
628554,2,0,300,59,1458
628555,2,0,300,148,1458
628569,2,1,300,28,1458
628570,2,2,300,129,1458
628573,2,2,300,58,1458
628574,2,2,300,148,1458
628584,2,2,300,24,1458
628585,2,2,300,68,1458
628586,2,2,300,107,1458
628587,2,2,300,57,1458
628588,2,2,300,7,1458
628589,2,1,300,24,1458
628594,2,1,300,99,1458
628603,2,2,300,9,1458
628606,2,0,300,162,1458
628607,2,2,300,16,1458
628608,2,2,300,100,1458
628616,2,0,300,59,1458
628620,2,1,300,28,1458
628623,2,2,300,20,1458
628628,2,2,300,64,1458
628629,2,1,300,40,1458
628631,2,1,300,264,1458
628636,2,1,300,40,1458
628639,2,2,300,23,1458
628645,2,0,300,59,1458
628648,2,1,300,32,1458
628652,2,2,300,9,1458
628658,2,2,300,111,1458
628660,2,1,300,68,1458
628663,2,2,300,20,1458
628665,2,2,300,5,1458
628669,2,2,300,12,1458
628676,2,2,300,39,1458
628682,2,2,300,40,1458
628683,2,1,300,151,1458
628685,2,0,300,162,1458
628693,2,2,300,143,1458
628695,2,1,300,209,1458
628698,2,2,300,50,1458
628699,2,1,300,88,1458
628701,2,2,300,64,1458
628704,2,1,300,40,1458
628708,2,2,300,26,1458
628712,2,1,300,136,1458
628720,2,2,300,41,1458
628721,2,2,300,61,1458
628722,2,2,300,20,1458
628724,2,2,300,20,1458
628725,2,2,300,154,1458
628727,2,0,300,59,1458
628728,2,2,300,26,1458
628731,2,2,300,32,1458
628732,2,2,300,272,1458
628734,2,0,300,162,1458
628736,2,2,300,20,1458
628737,2,2,300,18,1458
628738,2,2,300,30,1458
628741,2,2,300,7,1458
628746,2,2,300,71,1458
628747,2,2,300,68,1458
628749,2,1,300,294,1458
628754,2,0,300,280,1458
628757,2,2,300,148,1458
628766,2,2,300,34,1458
628768,2,0,300,20,1458
628778,2,2,300,5,1458
628784,2,0,300,59,1458
628786,2,2,300,50,1458
628787,2,0,300,133,1458
628800,2,2,300,5,1458
628815,2,0,300,10,1458
628820,2,2,300,30,1458
628821,2,0,300,147,1458
628827,2,2,300,100,1458
628835,2,2,300,64,1458
628843,2,2,300,87,1458
628848,2,1,300,91,1458
628859,2,0,300,59,1458
628863,2,1,300,218,1458
628873,2,2,300,62,1458
628878,2,0,300,59,1458
628887,2,1,300,73,1458
628892,2,2,300,62,1458
628893,2,1,300,5,1458
628894,2,1,300,11,1458
628895,2,1,300,72,1458
628898,2,2,300,137,1458
628905,2,2,300,68,1458
628909,2,1,300,114,1458
628910,2,1,300,262,1458
628911,2,2,300,10,1458
628913,2,2,300,40,1458
628914,2,2,300,63,1458
628915,2,2,300,32,1458
628916,2,2,300,31,1458
628924,2,2,300,40,1458
628926,2,2,300,5,1458
628937,2,1,300,210,1458
628950,2,0,300,97,1458
628952,2,2,300,30,1458
628955,2,2,300,15,1458
628956,2,2,300,64,1458
628961,2,2,300,239,1458
628964,2,2,300,10,1458
628965,2,2,300,100,1458
628966,2,2,300,37,1458
628968,2,0,300,226,1458
628971,2,2,300,32,1458
628975,2,1,300,81,1458
628977,2,1,300,210,1458
628978,2,0,300,162,1458
628980,2,2,300,5,1458
628984,2,1,300,89,1458
628987,2,2,300,26,1458
628988,2,0,300,210,1458
628999,2,2,300,100,1458
629005,2,2,300,20,1458
629007,2,1,300,39,1458
629012,2,2,300,40,1458
629016,2,2,300,125,1458
629025,2,2,300,64,1458
629034,2,1,300,27,1458
629047,2,2,300,38,1458
629051,2,2,300,126,1458
629066,2,0,300,192,1458
629067,2,0,300,150,1458
629071,2,0,300,38,1458
629122,2,0,300,72,1458
629137,2,0,300,98,1458
629147,2,2,300,214,1458
629221,2,2,300,51,1458
629287,2,2,300,48,1458
629288,2,2,300,24,1458
644575,2,2,300,20,1458
644584,2,2,300,22,1458
644586,2,1,300,8,1458
644588,2,2,300,64,1458
644591,2,2,300,13,1458
644592,2,1,300,273,1458
644600,2,1,300,39,1458
644601,2,2,300,37,1458
644602,2,2,300,64,1458
644603,2,2,300,21,1458
644604,2,2,300,28,1458
644605,2,2,300,50,1458
644611,2,1,300,32,1458
644612,2,0,300,140,1458
644613,2,0,300,40,1458
644615,2,2,300,118,1458
644618,2,2,300,64,1458
644627,2,1,300,32,1458
644629,2,1,300,18,1458
644630,2,1,300,28,1458
644631,2,2,300,20,1458
644632,2,2,300,12,1458
644633,2,2,300,20,1458
644635,2,0,300,28,1458
644638,2,2,300,138,1458
644641,2,0,300,59,1458
644642,2,2,300,134,1458
644645,2,2,300,16,1458
644648,2,2,300,40,1458
644650,2,0,300,74,1458
644652,2,1,300,111,1458
644653,2,2,300,12,1458
644655,2,2,300,9,1458
644659,2,2,300,61,1458
644661,2,2,300,20,1458
644662,2,2,300,32,1458
644664,2,2,300,95,1458
644666,2,0,300,5,1458
644668,2,2,300,20,1458
644669,2,2,300,24,1458
644673,2,2,300,38,1458
644675,2,1,300,47,1458
644684,2,0,300,177,1458
644686,2,2,300,32,1458
644687,2,1,300,47,1458
644690,2,1,300,200,1458
644691,2,0,300,59,1458
644695,2,2,300,125,1458
644696,2,2,300,111,1458
644697,2,1,300,68,1458
644698,2,2,300,5,1458
644699,2,2,300,30,1458
644701,2,1,300,66,1458
644707,2,1,300,167,1458
644708,2,1,300,24,1458
644711,2,2,300,12,1458
644714,2,2,300,21,1458
644716,2,2,300,42,1458
644717,2,0,300,59,1458
644720,2,2,300,11,1458
644722,2,2,300,40,1458
644726,2,2,300,12,1458
644727,2,0,300,168,1458
644731,2,1,300,112,1458
644733,2,2,300,104,1458
644734,2,1,300,39,1458
644740,2,2,300,58,1458
644742,2,2,300,40,1458
644744,2,2,300,7,1458
644745,2,2,300,13,1458
644747,2,2,300,64,1458
644749,2,1,300,132,1458
644757,2,0,300,147,1458
644764,2,2,300,28,1458
644767,2,2,300,15,1458
644768,2,2,300,68,1458
644769,2,0,300,6,1458
644772,2,1,300,115,1458
644773,2,0,300,13,1458
644776,2,2,300,20,1458
644779,2,2,300,14,1458
644784,2,1,300,165,1458
644786,2,2,300,5,1458
644788,2,2,300,5,1458
644791,2,2,300,112,1458
644793,2,2,300,254,1458
644795,2,2,300,119,1458
644796,2,2,300,145,1458
644797,2,2,300,8,1458
644799,2,2,300,7,1458
644801,2,2,300,28,1458
644804,2,1,300,36,1458
644807,2,2,300,150,1458
644811,2,2,300,19,1458
644812,2,2,300,18,1458
644813,2,2,300,125,1458
644817,2,2,300,192,1458
644823,2,2,300,39,1458
644825,2,0,300,5,1458
644826,2,2,300,76,1458
644827,2,1,300,38,1458
644828,2,2,300,20,1458
644829,2,2,300,76,1458
644832,2,2,300,290,1458
644833,2,2,300,141,1458
644835,2,1,300,111,1458
644837,2,2,300,64,1458
644838,2,0,300,162,1458
644839,2,2,300,37,1458
644847,2,2,300,36,1458
644848,2,2,300,64,1458
644849,2,2,300,150,1458
644852,2,2,300,89,1458
644853,2,0,300,44,1458
644858,2,0,300,24,1458
644859,2,2,300,34,1458
644862,2,1,300,19,1458
644866,2,1,300,65,1458
644868,2,2,300,82,1458
644872,2,2,300,60,1458
644874,2,2,300,111,1458
644875,2,2,300,200,1458
644876,2,2,300,5,1458
644877,2,2,300,13,1458
644887,2,2,300,23,1458
644888,2,2,300,5,1458
644892,2,1,300,11,1458
644895,2,2,300,100,1458
644896,2,1,300,68,1458
644901,2,2,300,5,1458
644902,2,2,300,9,1458
644904,2,1,300,65,1458
644905,2,2,300,131,1458
644906,2,0,300,59,1458
644909,2,2,300,21,1458
644913,2,2,300,38,1458
644914,2,1,300,69,1458
644919,2,2,300,150,1458
644921,2,1,300,50,1458
644924,2,0,300,140,1458
644928,2,1,300,7,1458
644929,2,0,300,59,1458
644930,2,2,300,206,1458
644932,2,1,300,5,1458
644939,2,2,300,125,1458
644942,2,2,300,8,1458
644946,2,0,300,147,1458
644947,2,2,300,239,1458
644949,2,0,300,190,1458
644953,2,0,300,98,1458
644957,2,2,300,198,1458
644959,2,1,300,35,1458
644960,2,2,300,37,1458
644961,2,2,300,20,1458
644963,2,2,300,106,1458
644964,2,2,300,297,1458
644965,2,2,300,184,1458
644966,2,1,300,5,1458
644967,2,1,300,10,1458
644971,2,2,300,75,1458
644973,2,2,300,14,1458
644974,2,1,300,12,1458
644979,2,0,300,32,1458
644980,2,2,300,111,1458
644981,2,1,300,5,1458
644983,2,2,300,30,1458
644985,2,2,300,6,1458
644986,2,2,300,38,1458
644990,2,2,300,26,1458
644997,2,0,300,67,1458
645000,2,2,300,39,1458
645003,2,2,300,102,1458
645004,2,0,300,68,1458
645005,2,1,300,5,1458
645006,2,1,300,163,1458
645010,2,0,300,219,1458
645012,2,0,300,92,1458
645013,2,2,300,138,1458
645014,2,0,300,59,1458
645017,2,1,300,200,1458
645019,2,1,300,207,1458
645022,2,2,300,52,1458
645024,2,1,300,150,1458
645028,2,0,300,59,1458
645031,2,0,300,5,1458
645032,2,1,300,38,1458
645036,2,2,300,20,1458
645037,2,0,300,59,1458
645039,2,2,300,62,1458
645041,2,2,300,62,1458
645043,2,2,300,33,1458
645044,2,0,300,5,1458
645045,2,2,300,32,1458
645046,2,0,300,59,1458
645047,2,2,300,22,1458
645048,2,2,300,150,1458
645050,2,1,300,201,1458
645055,2,0,300,98,1458
645059,2,2,300,125,1458
645063,2,2,300,12,1458
645064,2,2,300,22,1458
645070,2,1,300,180,1458
645071,2,0,300,5,1458
645072,2,2,300,95,1458
645078,2,2,300,201,1458
645081,2,1,300,38,1458
645086,2,2,300,45,1458
645087,2,2,300,106,1458
645089,2,2,300,39,1458
645090,2,1,300,94,1458
645092,2,1,300,37,1458
645094,2,1,300,152,1458
645095,2,2,300,40,1458
645100,2,2,300,9,1458
645101,2,2,300,71,1458
645102,2,2,300,38,1458
645103,2,0,300,59,1458
645105,2,1,300,200,1458
645108,2,2,300,38,1458
645111,2,1,300,201,1458
645113,2,2,300,150,1458
645116,2,1,300,288,1458
645117,2,0,300,36,1458
645119,2,1,300,40,1458
645120,2,0,300,162,1458
645121,2,1,300,32,1458
645122,2,2,300,137,1458
645125,2,0,300,13,1458
645128,2,1,300,27,1458
645131,2,0,300,140,1458
645136,2,1,300,224,1458
645137,2,1,300,13,1458
645142,2,2,300,145,1458
645148,2,1,300,44,1458
645150,2,2,300,8,1458
645154,2,2,300,7,1458
645156,2,2,300,38,1458
645157,2,2,300,60,1458
645159,2,2,300,291,1458
645162,2,2,300,40,1458
645164,2,2,300,28,1458
645166,2,0,300,49,1458
645170,2,1,300,32,1458
645172,2,2,300,111,1458
645174,2,1,300,68,1458
645175,2,2,300,64,1458
645176,2,2,300,194,1458
645177,2,0,300,5,1458
645180,2,2,300,150,1458
645182,2,2,300,20,1458
645184,2,0,300,13,1458
645187,2,2,300,19,1458
645189,2,2,300,186,1458
645193,2,2,300,76,1458
645199,2,1,300,10,1458
645201,2,0,300,5,1458
645203,2,1,300,24,1458
645204,2,2,300,10,1458
645207,2,2,300,143,1458
645209,2,2,300,5,1458
645210,2,1,300,139,1458
645211,2,0,300,8,1458
645214,2,1,300,48,1458
645215,2,2,300,193,1458
645218,2,2,300,200,1458
645220,2,1,300,170,1458
645222,2,2,300,5,1458
645223,2,2,300,8,1458
645224,2,2,300,194,1458
645226,2,0,300,147,1458
645230,2,2,300,194,1458
645233,2,1,300,114,1458
645236,2,1,300,105,1458
645239,2,1,300,93,1458
645246,2,2,300,38,1458
645253,2,2,300,87,1458
645260,2,2,300,83,1458
645264,2,0,300,67,1458
645270,2,2,300,14,1458
645271,2,2,300,68,1458
645279,2,2,300,30,1458
645280,2,2,300,40,1458
645281,2,2,300,68,1458
645282,2,2,300,164,1458
645283,2,1,300,173,1458
645284,2,1,300,71,1458
645287,2,1,300,15,1458
645288,2,2,300,24,1458
645291,2,0,300,13,1458
645292,2,0,300,65,1458
645297,2,0,300,148,1458
645299,2,0,300,5,1458
645300,2,2,300,40,1458
645304,2,2,300,10,1458
645307,2,0,300,5,1458
645310,2,0,300,186,1458
645315,2,1,300,57,1458
645317,2,0,300,59,1458
645322,2,2,300,46,1458
645323,2,0,300,279,1458
645324,2,1,300,38,1458
645329,2,1,300,40,1458
645330,2,2,300,15,1458
645331,2,2,300,35,1458
645332,2,1,300,45,1458
645334,2,1,300,102,1458
645335,2,1,300,77,1458
645336,2,1,300,68,1458
645337,2,2,300,8,1458
645339,2,1,300,89,1458
645341,2,2,300,43,1458
645342,2,0,300,5,1458
645345,2,0,300,5,1458
645346,2,1,300,64,1458
645349,2,2,300,88,1458
645352,2,1,300,55,1458
645355,2,2,300,111,1458
645356,2,2,300,39,1458
645358,2,2,300,10,1458
645359,2,2,300,20,1458
645360,2,2,300,23,1458
645364,2,1,300,30,1458
645365,2,2,300,9,1458
645366,2,2,300,177,1458
645368,2,2,300,35,1458
645372,2,0,300,162,1458
645373,2,2,300,100,1458
645374,2,2,300,65,1458
645376,2,0,300,162,1458
645377,2,2,300,45,1458
645381,2,2,300,40,1458
645382,2,0,300,13,1458
645385,2,2,300,40,1458
645386,2,1,300,296,1458
645388,2,0,300,59,1458
645390,2,2,300,62,1458
645392,2,2,300,74,1458
645393,2,2,300,20,1458
645395,2,2,300,71,1458
645397,2,2,300,156,1458
645398,2,2,300,46,1458
645402,2,2,300,64,1458
645404,2,2,300,26,1458
645407,2,2,300,49,1458
645410,2,2,300,98,1458
645411,2,1,300,38,1458
645413,2,2,300,68,1458
645414,2,2,300,22,1458
645416,2,2,300,69,1458
645418,2,2,300,64,1458
645420,2,2,300,42,1458
645423,2,2,300,154,1458
645425,2,2,300,188,1458
645426,2,2,300,40,1458
645429,2,1,300,30,1458
645432,2,1,300,212,1458
645433,2,1,300,24,1458
645434,2,0,300,40,1458
645438,2,2,300,84,1458
645439,2,0,300,5,1458
645441,2,2,300,6,1458
645442,2,0,300,59,1458
645443,2,0,300,140,1458
645444,2,2,300,42,1458
645447,2,1,300,13,1458
645449,2,2,300,100,1458
645457,2,0,300,81,1458
645459,2,2,300,89,1458
645463,2,0,300,147,1458
645465,2,2,300,219,1458
645466,2,0,300,20,1458
645470,2,2,300,23,1458
645471,2,2,300,146,1458
645472,2,2,300,10,1458
645474,2,2,300,157,1458
645475,2,1,300,248,1458
645476,2,0,300,162,1458
645477,2,2,300,9,1458
645478,2,2,300,5,1458
645480,2,2,300,8,1458
645483,2,2,300,68,1458
645485,2,0,300,43,1458
645486,2,2,300,32,1458
645487,2,1,300,62,1458
645488,2,1,300,40,1458
645490,2,2,300,40,1458
645492,2,0,300,59,1458
645495,2,2,300,105,1458
645496,2,0,300,36,1458
645497,2,1,300,148,1458
645499,2,0,300,58,1458
645501,2,2,300,49,1458
645502,2,2,300,25,1458
645504,2,2,300,64,1458
645508,2,2,300,16,1458
